Time(s),Strain(%)
30067,0.00016601528962727248
30068,-5.028473577979663e-05
30069,3.189314173147498e-05
30070,3.881969426488168e-05
30071,-6.527538829350896e-05
30072,3.1204561380743495e-06
30073,-3.0096321352103847e-05
30074,4.861539037292891e-05
30075,0.00014840257926006703
30076,-3.436137680331633e-05
30077,5.756623382794037e-05
30078,2.2789712013474403e-05
30079,-5.589249170092164e-05
30080,-5.597512427655919e-05
30081,0.00013234862950563543
30082,-9.245515979620424e-05
30083,-2.689439993027304e-05
30084,-9.744872387849159e-05
30085,0.00011519677673529834
30086,3.750911439296137e-05
30087,-0.00010236518109750532
30088,5.519153909715633e-05
30089,-2.7050229764303124e-05
30090,7.708206324787617e-05
30091,-2.1150078388667115e-05
30092,0.00010577011586023154
30093,7.719787176227272e-05
30094,-0.00011399761148400727
30095,-0.00010730075255989649
30096,2.872404015966231e-07
30097,1.680580368011645e-05
30098,-2.002510726317712e-05
30099,6.944404614616333e-06
30100,0.00010979513137014705
30101,6.7312272364456e-05
30102,-1.8191165519215615e-05
30103,-0.0001221236870649088
30104,5.275085574282992e-05
30105,0.00013517927571862198
30106,7.845828720985639e-05
30107,-7.78699904132423e-05
30108,8.683614065072031e-05
30109,-4.2758386759985264e-05
30110,-5.4044387657678974e-05
30111,-3.6840888945505474e-06
30112,3.198624164128737e-05
30113,-2.474990952707688e-05
30114,6.569033633075943e-05
30115,-0.00010391853088081662
30116,-1.2318578201401547e-05
30117,-4.707795311906964e-05
30118,-0.00011374281184141413
30119,2.6518369749575415e-05
30120,2.2619501320629416e-05
30121,2.9579073348463915e-05
30122,-0.00013536868329642822
30123,-0.00023710791114127941
30124,-9.81125691842411e-05
30125,-3.777691524623069e-05
30126,1.7828508552510453e-05
30127,0.00013081031434154848
30128,-0.00020677839920023647
30129,-0.00015172038127754
30130,-8.120503929744611e-06
30131,-0.0002422560231758042
30132,9.471260974258079e-05
30133,0.00012970815417248129
30134,4.947972138624626e-05
30135,6.532337497231879e-05
30136,-0.00010093418937366162
30137,4.06124997490459e-05
30138,6.236002796214003e-05
30139,7.942262579843607e-05
30140,6.375265950829187e-05
30141,0.00019955568180634822
30142,4.8569990850341604e-05
30143,0.00016237988130066158
30144,7.461109084154881e-05
30145,2.181491808549744e-05
30146,0.00012608604478935422
30147,6.121639264444638e-05
30148,9.486268199074551e-05
30149,-0.00016438229160210837
30150,-9.808523713092181e-05
30151,-0.00014367776214249485
30152,0.00017840990220799495
30153,7.636319825647953e-06
30154,4.642257978310913e-05
30155,0.00013808931494300116
30156,-7.914224543472129e-05
30157,0.00011610415902449881
30158,5.7474045598039164e-05
30159,-7.466131848250696e-05
30160,-0.00017522137184908064
30161,-0.00010624198272425621
30162,6.025233040816457e-05
30163,-7.693507183202276e-05
30164,6.82991269191382e-05
30165,-5.97214419346948e-05
30166,-4.213828432789034e-05
30167,0.00021614072375809707
30168,1.195234444515988e-05
30169,-4.13498910877905e-05
30170,0.0001960035471553701
30171,0.0001379374893857356
30172,4.605064997896016e-05
30173,6.225455813166239e-05
30174,-0.00010285873954331242
30175,0.00010990711245175837
30176,-4.050061045636652e-05
30177,3.2468704214943976e-05
30178,-2.8418671805967855e-05
30179,-1.0922886658796365e-05
30180,9.585892931174213e-05
30181,5.030662973154482e-05
30182,1.2071602937460442e-05
30183,-8.128664928642491e-05
30184,2.0431334797459865e-05
30185,7.207749008324933e-05
30186,9.077188990924572e-05
30187,0.0001934044136208197
30188,-0.00010941862118199046
30189,-2.6656028363405734e-05
30190,7.652916525076447e-05
30191,3.3973786084354463e-06
30192,-5.9290409867322336e-05
30193,-0.00013668462876561605
30194,-0.00012071737595659023
30195,-3.358669488359598e-05
30196,-5.4765564124143274e-05
30197,-0.0002214395524434584
30198,-4.2678797888010653e-05
30199,-7.651471283162419e-05
30200,-2.5404533138848735e-05
30201,-4.985057185431734e-05
30202,-4.288933135917492e-05
30203,4.6507917243573386e-05
30204,-0.00010971663737941722
30205,1.7100852806569932e-05
30206,-1.1933339082554645e-06
30207,-0.0001542969989939602
30208,7.659422763318321e-05
30209,5.5836155735488896e-05
30210,-0.00015248677097542366
30211,-1.6859015477608408e-05
30212,-6.120614574081301e-05
30213,-2.0891100489043163e-05
30214,0.00011381640488803392
30215,7.767476955673264e-05
30216,6.332584973415708e-05
30217,0.00012328849501133557
30218,4.977387472522048e-05
30219,-5.394966340465171e-05
30220,3.6713836243750616e-05
30221,7.846934281324674e-06
30222,0.000131797559037942
30223,0.00015978157982517245
30224,-2.2919364857384456e-06
30225,-0.00015594389442804594
30226,7.524595746459627e-05
30227,-0.00010030544879798762
30228,-3.574095881938467e-05
30229,-8.882055975293852e-05
30230,-3.898521212444379e-05
30231,-4.8094587227398215e-05
30232,0.00012268461086434887
30233,-1.527449540569777e-05
30234,0.0001004578778871176
30235,-1.070843707651221e-05
30236,2.1645508387311107e-05
30237,6.937033361120631e-05
30238,4.471737085298468e-05
30239,-4.78120464578457e-05
30240,0.00012326969374686309
30241,-4.857788860557542e-05
30242,-2.383898046725178e-06
30243,7.710364373814421e-05
30244,4.5173983868635186e-05
30245,0.00011587250628332313
30246,9.273910552858952e-06
30247,-9.196997129966007e-05
30248,2.1122073001173806e-05
30249,-7.137842167608216e-05
30250,-3.640789056724249e-05
30251,-1.833063312512682e-06
30252,1.0471412529982883e-05
30253,-0.00016604836703292678
30254,-8.251485292015748e-05
30255,-0.00010062866153543193
30256,6.520956518186774e-05
30257,9.04729268738057e-05
30258,-2.4750341251694754e-05
30259,9.948168250696334e-05
30260,-0.00011024127930742283
30261,6.0132073690597826e-05
30262,4.6439441003765414e-05
30263,8.522497695676292e-05
30264,5.016728060312187e-06
30265,-1.6821528250514132e-05
30266,1.860058028223107e-05
30267,3.936239658297235e-05
30268,0.00010932104312367938
30269,7.956082968933575e-05
30270,0.00012637928256110765
30300,-0.00012371933147594307
30330,-1.2706094459476787e-05
30360,-0.00016294042235542183
30390,4.7554746477990206e-05
30420,-1.2402181561425751e-05
30450,6.646943381338816e-05
30480,0.0001867501037579382
30510,-0.0002142650326515229
30540,3.3512786609797894e-05
30570,-3.1695510550923655e-05
30600,-7.07619542192466e-05
30630,-2.2176139277451116e-05
30660,6.689441903844751e-05
30690,2.7244383610298175e-05
30720,-0.00013632806730945823
30750,0.00015222775138576085
30780,-0.00011909331576044011
30810,-0.00016350691998813198
30840,-1.2642139199993167e-05
30870,-3.0882407883140234e-05
30900,-5.122580497596069e-05
30930,5.3225478962908905e-05
30960,7.370952806708387e-05
30990,-4.854589505949675e-05
31020,-0.00014944550508610107
31050,3.9633739492950624e-05
31080,0.00019557069278825883
31110,-0.00022062946954621527
31140,3.875912102089992e-05
31170,7.277195056648072e-05
31200,0.0001021710946873486
31230,-4.823456654127558e-05
31260,-5.021495363772339e-05
31290,8.396964946810387e-05
31320,-8.82418285111396e-05
31350,0.00016623997030159186
31380,6.599962365952478e-05
31410,-2.8607415738125724e-05
31440,-0.00015067447616790345
31470,-0.00015873723780480387
31500,-1.7595933610165993e-05
31530,2.381827907594068e-06
31560,-0.00013062536725197177
31590,-0.0001251310365099049
31620,-5.499432999930989e-05
31650,0.0001026896024950343
31680,-8.8968883681922e-05
31710,-9.580314043255535e-06
31740,1.1492304821202186e-05
31770,2.1224663391631068e-06
31800,-9.309891488020467e-05
31830,-4.469595650049317e-05
31860,-0.00010437848650351702
31890,-0.00017834760652450071
31920,-0.00019344940604667653
31950,-1.6971939433942473e-05
31980,0.00037248286447470145
32010,0.00019010992627759794
32040,-9.224933840789947e-05
32070,7.944544059879348e-06
32100,-0.00010738251963370795
32130,0.00011599724345169292
32160,2.2657439472083077e-05
32190,9.121678999491866e-05
32220,1.4130051876678228e-05
32250,-7.397533623531486e-06
32280,-0.00014633327630083238
32310,1.8464255536554595e-05
32340,-9.960067280983134e-06
32370,0.00013136461605250442
32400,-3.603936606316333e-06
32430,-2.9863282097178623e-05
32460,2.5161614702273432e-05
32490,5.058590968659287e-05
32520,-0.0002896948123847711
32550,7.34514472563431e-05
32580,3.270223748625553e-05
32610,-5.527366893951155e-05
32640,1.0287409637864199e-05
32670,8.101020754085786e-05
32700,0.0001432557159543799
32730,-0.0001053926378647403
32760,2.1417631938946835e-05
32790,4.2730780739507054e-05
32820,-0.00020559827474893024
32850,0.00017258779339262567
32880,7.470227297187787e-05
32910,-1.3787676301984631e-05
32940,-4.631259668021217e-06
32970,7.073611554217143e-05
33000,-9.156325830734397e-05
33030,-9.189562602598704e-05
33060,0.00013080801978406295
33090,-7.90884834612942e-05
33120,1.3472495240642346e-05
33150,2.029307431081877e-05
33180,-0.00011444529035392948
33210,-6.621215584577863e-05
33240,-0.0001307539541985876
33270,1.6398364075478666e-05
33300,6.104719890194506e-06
33330,8.936979155939086e-05
33360,-0.00013366684729886543
33390,-7.919000957035686e-05
33420,7.32866298043924e-05
33450,-5.645119599325313e-05
33480,6.503143590393135e-05
33510,3.4140000965619845e-05
33540,0.00016973186060921598
33570,5.542963984744002e-05
33600,7.758916721198953e-05
33630,6.231821154600144e-05
33660,-0.00012756113267432999
33690,0.0001142165576438679
33720,1.3671869925176894e-05
33750,0.00014894772099234438
33780,6.019591403302746e-05
33810,0.0001358846626804967
33840,3.695479623950598e-05
33870,2.5238191108623396e-06
33900,-0.00012105739405367817
33930,-0.00010961089552141477
33960,-4.370142940241326e-05
33990,-4.182752431748963e-05
34020,-5.066801693325364e-05
34050,-5.336918013472658e-06
34080,7.406340015424604e-05
34110,-0.0001070697610079318
34140,-5.747160040385183e-05
34170,-6.065646920012096e-06
34200,-8.320130817714524e-05
34230,-2.83031592626562e-06
34260,6.236556092880502e-05
34290,-0.00018145057405692701
34320,-4.994400545379362e-05
34350,-0.00014310898598453287
34380,-3.7048758506117455e-05
34410,8.14154916426369e-05
34440,7.009689361896123e-05
34470,-2.0668648861559185e-05
34500,0.00018953756402442632
34530,-6.712183510502398e-05
34560,-8.90076831029887e-06
34590,-0.0001580643954680676
34620,0.00011658844113450142
34650,3.674136511920964e-05
34680,-9.948905574635946e-06
34710,-4.88932301654648e-05
34740,-9.77897904023339e-05
34770,-7.65468568138016e-05
34800,-6.55781501501577e-05
34830,3.798818773890977e-05
34860,3.5963796252342464e-05
34890,-8.340117167451263e-05
34920,0.00019840495841018098
34950,1.2514140569115895e-05
34980,0.00011193974952570206
35010,4.433649858263222e-05
35040,-5.8810837972960784e-05
35070,-4.2149721197652006e-05
35100,9.233719818453457e-05
35130,9.760309542427895e-05
35160,-0.0001576979270360724
35190,-7.105022144751859e-05
35220,-0.00016550734947917115
35250,-1.5129718156345197e-05
35280,-4.591138126807586e-05
35310,4.19605891922215e-05
35340,0.00034921768279170184
35370,-0.00011401064669054435
35400,-0.0001287676963886471
35430,1.0790097766053659e-05
35460,-7.939472405122767e-05
35490,-7.250023275539757e-05
35520,0.00015575307546087424
35550,-0.00020684019271633076
35580,0.00010133251555569849
35610,4.269616608741001e-05
35640,-1.0419318291464621e-05
35670,3.1900023422347174e-05
35700,-0.0001998628835836128
35730,-4.568357253462982e-05
35760,-2.5695618662394172e-05
35790,-5.080521833105712e-05
35820,-0.00017014658000573044
35850,0.00024952163170345555
35880,1.4909833453413871e-06
35910,0.00013102702721082661
35940,2.0867492853194503e-05
35970,0.00024993317802611916
36000,3.745752887738753e-06
36030,-8.449906327074923e-05
36060,7.479268238643651e-05
36090,-6.321390307675806e-06
36120,-4.063989168160488e-05
36150,7.097468942016774e-05
36180,5.4599144659564164e-05
36210,-1.5256860298106551e-05
36240,2.7032561814391966e-05
36270,8.372139501565054e-05
36300,-6.903744350879016e-05
36330,0.0001214245448558321
36360,0.00018031906244560562
36390,0.00012540052482630943
36420,-2.2761186891915278e-05
36450,-0.00013856204145170956
36480,-0.00010645880675893439
36510,-1.2020884604378313e-05
36540,-0.00012246416819500054
36570,4.1841282038905185e-05
36600,-3.541984489023876e-05
36630,0.00013241119540232077
36660,-1.7349787632872202e-05
36690,8.767469496697209e-05
36720,-9.90943349627931e-05
36750,6.571402578011562e-05
36780,2.0312930333876144e-05
36810,-0.00019630963882768057
36840,-0.00012649238706244616
36870,-6.0161350681582686e-05
36900,-4.390764078412887e-06
36930,9.783328048517844e-05
36960,3.553319375703296e-05
36990,-1.585551927146309e-05
37020,-1.1483105326673276e-05
37050,-1.7967179292342907e-05
37080,-5.301080884618388e-05
37110,-4.692307803453609e-05
37140,0.00011350541487596482
37170,-8.819652298982048e-05
37200,2.6051057036551597e-05
37230,2.3248605493770206e-05
37260,0.00021314276967649134
37290,0.00016409576486043622
37320,-4.703485230716582e-06
37350,-7.970717836380294e-05
37380,1.7226140020173042e-05
37410,-6.540499601748726e-05
37440,-0.00012258319498587283
37470,0.00012892870228263986
37500,-5.4250914054708677e-05
37530,-1.8515759428609287e-05
37560,1.711939206846608e-05
37590,4.338245313754303e-06
37620,-3.315836831379208e-05
37650,-0.00015258061660566237
37680,3.2952602914354974e-06
37710,4.651105047233443e-05
37740,0.0001199012387597729
37770,-7.063493690170525e-05
37800,1.4050091424302708e-05
37830,-5.473397697860535e-05
37860,-6.104073761349112e-05
37890,-9.802099237465688e-05
37920,-0.00014393313194948533
37950,-1.0327916903773562e-05
37980,-3.2646257593379284e-05
38010,1.6098227466203165e-05
38040,-0.00011316398292898822
38070,-5.6850986843685375e-05
38100,2.2353818158876186e-05
38130,1.8073482500178864e-05
38160,0.00022261450821121272
38190,0.00012400733364911556
38220,-3.3468430081429843e-06
38250,-4.091126691995616e-05
38280,-3.447929961316927e-05
38310,6.591919156081807e-05
38340,-7.42726715391246e-05
38370,1.9472783169952046e-05
38400,-2.5307866587534042e-05
38430,-3.77029655910139e-05
38460,4.334219848801057e-05
38490,-1.1468552307705216e-05
38520,-5.725506816785942e-05
38550,-0.00011121682570394794
38580,1.4392182988217558e-06
38610,-4.841791449668056e-06
38640,-9.774894120092035e-06
38670,7.840687385803801e-05
38700,6.75645569841298e-05
38730,0.00013316213844717244
38760,-0.00021514557614045425
38790,0.0001031493246053069
38820,-7.93001283099966e-05
38850,0.00012699025743806457
38880,-8.999833434526718e-06
38910,7.022941144961771e-05
38940,-9.730586417338626e-05
38970,-4.9329044801708555e-05
39000,-3.6112793666977085e-05
39030,1.6787320231419704e-05
39060,-2.3293903268206724e-05
39090,-0.00012180198829165714
39120,0.00015870778556707776
39150,-1.3918739680192225e-05
39180,-4.620243623472286e-05
39210,1.7302009889676105e-05
39240,-1.9607085739335984e-05
39270,6.608188332846886e-06
39300,-4.1524821931542377e-05
39330,9.396423065400711e-05
39360,-1.2084313576984842e-05
39390,-0.00013237465526496367
39420,-4.683766045620098e-05
39450,-7.3970552666081e-05
39480,-2.427747241494612e-05
39510,-0.00015982759920987361
39540,8.225088943723704e-05
39570,6.637334642157805e-05
39600,6.0887554872542765e-05
39630,0.0001459501595966195
39660,3.791708127781542e-05
39690,5.5993225422431134e-06
39720,6.172685306227678e-05
39750,9.55125281354049e-05
39780,3.482271147654337e-05
39810,-3.174189818549638e-05
39840,-0.00019444858741732516
39870,-8.358880078020288e-05
39900,-0.00018060137725123393
39930,0.00011927374334484205
39960,5.267685053401314e-05
